tic,iteration,period_days,epoch_btjd,duration_days,depth,radius_earth_estimate,irradiation_earth_estimate,nominal_snr,holdout_nominal_snr,flags
117817258,2,5.534800683824612,1471.1435674368975,0.08775000000000001,0.00931134938179138,1.6964684024290313,1.739345635344792,24.402569120235896,6.328327950015344,outside_nominal_optimistic_hz;long_relative_to_circular_transit
117817258,3,5.5345536546853396,1469.2198174368975,0.08775000000000001,0.009202022597069282,1.6864796747945732,1.7394491479983933,23.828239167295962,0.6485471793331152,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
117817258,4,6.014048543416556,1470.4280674368974,0.08775000000000001,0.009003252628543523,1.6681656801783304,1.5570383184380934,23.678706245373615,5.771886151121083,outside_nominal_optimistic_hz;long_relative_to_circular_transit;insufficient_holdout_events
118539745,1,27.47219923104854,1530.496418255046,0.24375,0.0049781866949145225,1.309779229257428,0.21119762270749093,5.88997297901118,,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;no_independent_holdout;low_nominal_snr
118539745,2,6.904294060526642,1519.1207932550458,0.025,0.00583598545622128,1.4181416415701311,1.3316432387997885,5.385717148934163,,no_independent_holdout;low_nominal_snr
118539745,3,19.833530953228355,1518.3996682550458,0.08775000000000001,0.006318713761997052,1.4756278739812672,0.3260970555721778,5.196813247500227,,no_independent_holdout;low_nominal_snr
118539745,4,5.946189470197181,1522.7102932550458,0.03,0.005390631748066968,1.3629575870081758,1.6251568042943019,5.39371381347334,,outside_nominal_optimistic_hz;no_independent_holdout;low_nominal_snr
11914170,1,17.402552387441172,1690.335545578086,0.24375,0.004829868669665758,1.2673533579260732,0.37153653072238085,7.249217838712655,-0.012508332565880794,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
11914170,2,7.9850185035392895,1687.095545578086,0.12675,0.003328404281024095,1.0520783772172964,1.049826550616787,6.111861663609794,1.899841496916867,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
11914170,3,15.067954985739771,1694.281295578086,0.12675,0.005941833173267707,1.4056923649772146,0.4502078214781746,5.87608486480409,0.8604896033218191,fewer_than_three_discovery_events;long_relative_to_circular_transit;insufficient_holdout_events;low_nominal_snr
11914170,4,9.608892913299842,1688.666795578086,0.24375,0.002707208796101836,0.9488355218374034,0.8202023010796933,5.550771088271773,1.9845143903528415,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
120609299,1,12.630638915991938,1354.320889244928,0.17550000000000002,0.0032122040921818465,0.8231268990001012,0.3954301868859095,7.136854035939327,-1.0544499281544149,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
120609299,2,4.297112326814634,1355.9616582263272,0.24375,0.0014978965389736804,0.5620903603783267,1.6649504170291383,5.484629408051341,0.2232737396264732,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
